Rec_Session_Id,Trial_Nr,Trial_Id,Task_Name,Condition_Id,Frequency,question_answer,trial_end,trial_number,trial_start,list,question_accuracy,sub
1361998,22,6,sentence,1,low,0,1750253474680,67,1750253471626,D,1,43
1361998,23,37,sentence_DC,2,,1,1750252861880,28,1750252860733,D,1,43
1361998,23,56,sentence,2,high,1,1750253481312,68,1750253477946,D,1,43
1361998,24,32,sentence_DC,2,,1,1750252867112,29,1750252865109,D,1,43
1361998,24,51,sentence,2,high,1,1750253487216,69,1750253483577,D,1,43
1361998,25,25,sentence,1,low,1,1750253496408,70,1750253491576,D,1,43
1361998,25,8,sentence_DC,1,,0,1750252872496,30,1750252869546,D,1,43
1361998,26,35,sentence_DC,2,,0,1750252965456,31,1750252962906,D,1,43
1361998,26,12,sentence,1,low,0,1750253518232,71,1750253514836,D,1,43
1361998,27,6,sentence_DC,1,,0,1750252968856,32,1750252967797,D,1,43
1361998,27,24,sentence,1,low,1,1750253524192,72,1750253520745,D,0,43
1361998,28,9,sentence,1,low,0,1750253532448,73,1750253527605,D,1,43
1361998,28,1,sentence_DC,1,,0,1750252973496,33,1750252972257,D,1,43
1361998,29,12,sentence_DC,1,,0,1750252977024,34,1750252975948,D,1,43
1361998,29,26,sentence,1,low,0,1750253538968,74,1750253535187,D,1,43
1361998,30,27,sentence,1,low,0,1750253545080,75,1750253541490,D,1,43
1361998,30,26,sentence_DC,2,,1,1750252981128,35,1750252979675,D,1,43
1361998,31,7,sentence_DC,1,,1,1750253001264,36,1750252999717,D,1,43
1361998,31,30,sentence,1,low,0,1750253637200,76,1750253633693,D,1,43
1361998,32,17,sentence_DC,1,,0,1750253006120,37,1750253004517,D,1,43
1361998,32,4,sentence,1,low,0,1750253642744,77,1750253639953,D,1,43
1361998,33,42,sentence,2,high,1,1750253647816,78,1750253644808,D,1,43
1361998,33,4,sentence_DC,1,,1,1750253009833,38,1750253008565,D,1,43
1361998,34,40,sentence_DC,2,,0,1750253012496,39,1750253012293,D,0,43
1361998,34,21,sentence,1,low,0,1750253654592,79,1750253650505,D,1,43
1361998,35,41,sentence,2,high,1,1750253661448,80,1750253657609,D,1,43
1361998,35,28,sentence_DC,2,,1,1750253017904,40,1750253015469,D,1,43
1361998,36,38,sentence_DC,2,,0,1750253038504,41,1750253037118,D,1,43
1361998,36,23,sentence,1,low,1,1750253684192,81,1750253680849,D,1,43
1361998,37,52,sentence,2,high,0,1750253691392,82,1750253687473,D,1,43
1361998,37,11,sentence_DC,1,,0,1750253044552,42,1750253042467,D,1,43
1361998,38,22,sentence,1,low,1,1750253698616,83,1750253694473,D,1,43
1361998,38,5,sentence_DC,1,,1,1750253048200,43,1750253046873,D,1,43
1361998,39,27,sentence_DC,2,,0,1750253053616,44,1750253051212,D,1,43
1361998,39,20,sentence,1,low,1,1750253705120,84,1750253702224,D,1,43
1361998,40,22,sentence_DC,2,,1,1750253060416,45,1750253056673,D,1,43
1361998,40,59,sentence,2,high,1,1750253711768,85,1750253708473,D,1,43
1361998,41,16,sentence,1,low,1,1750253739424,86,1750253736138,D,1,43
1361998,42,54,sentence,2,high,0,1750253745112,87,1750253742017,D,1,43
1361998,43,5,sentence,1,low,0,1750253754032,88,1750253746938,D,1,43
1361998,44,7,sentence,1,low,1,1750253758968,89,1750253755738,D,1,43
1361998,45,40,sentence,2,high,1,1750253764352,90,1750253761659,D,1,43
1361998,46,10,sentence,1,low,0,1750253789016,91,1750253786391,D,1,43
1361998,47,43,sentence,2,high,0,1750253796856,92,1750253792779,D,1,43
1361998,48,36,sentence,2,high,1,1750253804000,93,1750253801354,D,1,43
1361998,49,28,sentence,1,low,0,1750253809024,94,1750253806615,D,1,43
1361998,50,14,sentence,1,low,0,1750253814592,95,1750253811954,D,1,43
1361998,51,58,sentence,2,high,0,1750253835584,96,1750253832638,D,1,43
1361998,52,8,sentence,1,low,0,1750253841256,97,1750253837620,D,1,43
1361998,53,33,sentence,2,high,1,1750253846600,98,1750253843305,D,1,43
1361998,54,60,sentence,2,high,1,1750253854984,99,1750253851062,D,1,43
1361998,55,47,sentence,2,high,0,1750253861392,100,1750253857571,D,1,43
1361998,56,17,sentence,1,low,0,1750253893592,101,1750253890103,D,1,43
1361998,57,15,sentence,1,low,1,1750253899320,102,1750253895091,D,1,43
1361998,58,37,sentence,2,high,0,1750253906168,103,1750253902152,D,1,43
1361998,59,48,sentence,2,high,1,1750253914328,104,1750253908509,D,1,43
1361998,60,45,sentence,2,high,0,1750253923088,105,1750253916594,D,1,43
1362018,1,41,sentence,2,high,1,1750256134255,6,1750256130535,B,1,44
1362018,1,38,sentence_DC,2,,0,1750256916159,66,1750256914716,B,1,44
1362018,2,30,sentence_DC,2,,1,1750256921943,67,1750256921097,B,1,44
1362018,2,21,sentence,1,low,0,1750256140287,7,1750256136376,B,1,44
1362018,3,10,sentence,1,low,0,1750256145431,8,1750256142510,B,1,44
1362018,3,3,sentence_DC,1,,0,1750256924567,68,1750256923691,B,1,44
1362018,4,9,sentence,1,low,0,1750256151439,9,1750256148061,B,1,44
1362018,4,40,sentence_DC,2,,1,1750256927847,69,1750256926721,B,1,44
1362018,5,7,sentence,1,low,1,1750256157695,10,1750256153940,B,1,44
1362018,5,33,sentence_DC,2,,1,1750256930343,70,1750256929073,B,1,44
1362018,6,2,sentence_DC,1,,1,1750256949071,71,1750256947818,B,1,44
1362018,6,27,sentence,1,low,0,1750256180095,11,1750256177230,B,1,44
1362018,7,22,sentence,1,low,1,1750256186497,12,1750256182733,B,1,44
1362018,7,32,sentence_DC,2,,1,1750256952751,72,1750256950848,B,1,44
1362018,8,13,sentence_DC,1,,0,1750256956703,73,1750256955423,B,1,44
1362018,8,16,sentence,1,low,1,1750256190951,13,1750256188660,B,1,44
1362018,9,1,sentence_DC,1,,0,1750256960335,74,1750256959345,B,1,44
1362018,9,11,sentence,1,low,0,1750256194775,14,1750256192375,B,1,44
1362018,10,37,sentence_DC,2,,1,1750256962575,75,1750256961902,B,1,44
1362018,10,8,sentence,1,low,0,1750256202935,15,1750256198235,B,1,44
1362018,11,18,sentence_DC,1,,1,1750257009695,76,1750257008404,B,1,44
1362018,11,14,sentence,1,low,0,1750256278823,16,1750256277156,B,1,44
1362018,12,10,sentence_DC,1,,0,1750257012679,77,1750257011579,B,1,44
1362018,12,51,sentence,2,high,1,1750256282112,17,1750256280447,B,1,44
1362018,13,28,sentence,1,low,0,1750256285815,18,1750256283919,B,1,44
1362018,13,5,sentence_DC,1,,1,1750257015439,78,1750257014749,B,1,44
1362018,14,9,sentence_DC,1,,0,1750257018159,79,1750257017385,B,1,44
1362018,14,55,sentence,2,high,1,1750256290151,19,1750256287562,B,1,44
1362018,15,21,sentence_DC,2,,0,1750257020447,80,1750257019779,B,1,44
1362018,15,54,sentence,2,high,0,1750256293511,20,1750256291234,B,1,44
1362018,16,52,sentence,2,high,0,1750256316311,21,1750256312779,B,1,44
1362018,16,4,sentence_DC,1,,1,1750257039071,81,1750257038115,B,1,44
1362018,17,12,sentence_DC,1,,0,1750257042127,82,1750257041368,B,1,44
1362018,17,46,sentence,2,high,0,1750256319967,22,1750256318039,B,1,44
1362018,18,17,sentence,1,low,0,1750256323879,23,1750256321276,B,1,44
1362018,18,39,sentence_DC,2,,0,1750257046903,83,1750257045875,B,1,44
1362018,19,20,sentence_DC,1,,0,1750257050919,84,1750257050792,B,1,44
1362018,19,23,sentence,1,low,1,1750256327503,24,1750256325227,B,1,44
1362018,20,24,sentence,1,low,0,1750256332271,25,1750256329991,B,1,44
1362018,20,31,sentence_DC,2,,1,1750257062335,85,1750257060644,B,1,44
1362018,21,4,sentence,1,low,0,1750256353871,26,1750256350093,B,1,44
1362018,21,14,sentence_DC,1,,1,1750257082663,86,1750257080317,B,1,44
1362018,22,45,sentence,2,high,0,1750256357543,27,1750256355342,B,1,44
1362018,22,11,sentence_DC,1,,1,1750257085263,87,1750257084384,B,0,44
1362018,23,18,sentence,1,low,1,1750256371935,28,1750256367536,B,1,44
1362018,23,16,sentence_DC,1,,1,1750257088511,88,1750257086595,B,1,44
1362018,24,6,sentence,1,low,0,1750256376855,29,1750256374432,B,1,44
1362018,24,26,sentence_DC,2,,1,1750257092624,89,1750257091632,B,1,44
1362018,25,6,sentence_DC,1,,0,1750257095983,90,1750257095225,B,1,44
1362018,25,19,sentence,1,low,1,1750256381688,30,1750256378893,B,1,44
1362018,26,17,sentence_DC,1,,0,1750257139895,91,1750257137345,B,1,44
1362018,26,34,sentence,2,high,1,1750256468600,31,1750256465576,B,1,44
1362018,27,35,sentence_DC,2,,0,1750257143511,92,1750257142770,B,1,44
1362018,27,39,sentence,2,high,1,1750256472480,32,1750256469921,B,1,44
1362018,28,13,sentence,1,low,1,1750256476519,33,1750256473915,B,1,44
1362018,28,25,sentence_DC,2,,1,1750257146359,93,1750257145448,B,0,44
1362018,29,36,sentence_DC,2,,1,1750257149335,94,1750257148624,B,1,44
1362018,29,37,sentence,2,high,0,1750256480615,34,1750256477830,B,1,44
1362018,30,47,sentence,2,high,0,1750256486984,35,1750256482933,B,1,44
1362018,30,27,sentence_DC,2,,0,1750257151391,95,1750257150776,B,1,44
1362018,31,24,sentence_DC,2,,1,1750257170657,96,1750257169684,B,1,44
1362018,31,32,sentence,2,high,0,1750256507663,36,1750256505278,B,1,44
1362018,32,35,sentence,2,high,1,1750256513136,37,1750256510333,B,1,44
1362018,32,22,sentence_DC,2,,1,1750257173111,97,1750257172417,B,1,44
1362018,33,53,sentence,2,high,1,1750256518895,38,1750256515824,B,1,44
1362018,33,29,sentence_DC,2,,0,1750257177767,98,1750257176956,B,1,44
1362018,34,19,sentence_DC,1,,0,1750257180615,99,1750257179921,B,1,44
1362018,34,31,sentence,2,high,0,1750256524615,39,1750256520384,B,1,44
1362018,35,28,sentence_DC,2,,1,1750257183271,100,1750257182416,B,1,44
1362018,35,40,sentence,2,high,1,1750256530207,40,1750256527114,B,1,44
1362018,36,7,sentence_DC,1,,1,1750257202200,101,1750257201270,B,1,44
1362018,36,57,sentence,2,high,0,1750256553367,41,1750256548459,B,1,44
1362018,37,15,sentence_DC,1,,0,1750257205207,102,1750257204125,B,1,44
1362018,37,33,sentence,2,high,1,1750256558663,42,1750256556555,B,1,44
1362018,38,59,sentence,2,high,1,1750256563335,43,1750256561282,B,1,44
1362018,38,34,sentence_DC,2,,1,1750257209151,103,1750257208343,B,1,44
1362018,39,25,sentence,1,low,1,1750256566703,44,1750256564386,B,1,44
1362018,39,23,sentence_DC,2,,1,1750257211656,104,1750257211561,B,1,44
1362018,40,8,sentence_DC,1,,0,1750257218255,105,1750257214458,B,1,44
1362018,40,26,sentence,1,low,0,1750256570295,45,1750256568185,B,1,44
1362018,41,58,sentence,2,high,0,1750256623680,46,1750256620288,B,1,44
1362018,42,15,sentence,1,low,1,1750256629912,47,1750256625809,B,1,44
1362018,43,3,sentence,1,low,1,1750256634487,48,1750256632803,B,1,44
1362018,44,30,sentence,1,low,0,1750256640111,49,1750256637264,B,1,44
1362018,45,12,sentence,1,low,0,1750256646417,50,1750256642906,B,1,44
1362018,46,43,sentence,2,high,0,1750256668423,51,1750256664723,B,1,44
1362018,47,42,sentence,2,high,1,1750256673327,52,1750256670705,B,1,44
1362018,48,56,sentence,2,high,1,1750256680279,53,1750256676767,B,1,44
1362018,49,38,sentence,2,high,1,1750256683655,54,1750256681826,B,1,44
1362018,50,1,sentence,1,low,1,1750256686632,55,1750256684729,B,1,44
1362018,51,60,sentence,2,high,1,1750256706255,56,1750256703692,B,1,44
1362018,52,44,sentence,2,high,1,1750256710352,57,1750256708055,B,1,44
1362018,53,2,sentence,1,low,0,1750256713607,58,1750256711535,B,1,44
1362018,54,50,sentence,2,high,1,1750256717895,59,1750256715976,B,1,44
1362018,55,29,sentence,1,low,0,1750256723952,60,1750256720849,B,1,44
1362018,56,48,sentence,2,high,1,1750256877015,61,1750256873317,B,1,44
1362018,57,5,sentence,1,low,0,1750256880063,62,1750256878408,B,1,44
1362018,58,36,sentence,2,high,1,1750256884343,63,1750256882123,B,1,44
1362018,59,49,sentence,2,high,0,1750256888271,64,1750256885844,B,1,44
1362018,60,20,sentence,1,low,1,1750256893407,65,1750256890680,B,1,44
1362042,1,28,sentence_DC,2,,1,1750258721055,6,1750258716073,D,1,45
1362042,1,32,sentence,2,high,0,1750259206007,46,1750259202378,D,1,45
1362042,2,10,sentence_DC,1,,0,1750258728119,7,1750258726193,D,1,45
1362042,2,40,sentence,2,high,1,1750259213759,47,1750259209312,D,1,45
1362042,3,8,sentence,1,low,0,1750259221063,48,1750259217336,D,1,45
1362042,3,8,sentence_DC,1,,0,1750258734327,8,1750258731544,D,1,45
1362042,4,27,sentence_DC,2,,0,1750258740111,9,1750258737641,D,1,45
1362042,4,33,sentence,2,high,1,1750259226383,49,1750259223711,D,1,45
1362042,5,18,sentence,1,low,0,1750259233080,50,1750259229099,D,0,45
1362042,5,34,sentence_DC,2,,1,1750258747240,10,1750258745089,D,1,45
1362042,6,31,sentence_DC,2,,1,1750258771519,11,1750258766580,D,1,45
1362042,6,19,sentence,1,low,1,1750259256151,51,1750259252968,D,1,45
1362042,7,22,sentence_DC,2,,1,1750258776087,12,1750258774284,D,1,45
1362042,7,5,sentence,1,low,0,1750259265119,52,1750259259740,D,1,45
1362042,8,29,sentence_DC,2,,0,1750258781359,13,1750258779404,D,1,45
1362042,8,45,sentence,2,high,0,1750259271130,53,1750259268376,D,1,45
1362042,9,9,sentence_DC,1,,0,1750258785799,14,1750258784210,D,1,45
1362042,9,21,sentence,1,low,0,1750259277495,54,1750259273880,D,1,45
1362042,10,16,sentence,1,low,1,1750259284071,55,1750259279874,D,1,45
1362042,10,19,sentence_DC,1,,0,1750258791575,15,1750258789706,D,1,45
1362042,11,32,sentence_DC,2,,1,1750258849247,16,1750258846474,D,1,45
1362042,11,27,sentence,1,low,0,1750259307160,56,1750259304024,D,1,45
1362042,12,28,sentence,1,low,0,1750259314367,57,1750259310376,D,1,45
1362042,12,23,sentence_DC,2,,1,1750258856007,17,1750258853220,D,1,45
1362042,13,42,sentence,2,high,1,1750259321439,58,1750259317920,D,1,45
1362042,13,20,sentence_DC,1,,0,1750258861479,18,1750258860092,D,1,45
1362042,14,30,sentence_DC,2,,1,1750258865887,19,1750258864856,D,1,45
1362042,14,36,sentence,2,high,1,1750259327927,59,1750259324482,D,1,45
1362042,15,1,sentence,1,low,0,1750259339807,60,1750259331224,D,0,45
1362042,15,2,sentence_DC,1,,1,1750258871215,20,1750258868716,D,1,45
1362042,16,21,sentence_DC,2,,0,1750258908983,21,1750258906860,D,1,45
1362042,16,15,sentence,1,low,1,1750259445807,61,1750259442625,D,1,45
1362042,17,53,sentence,2,high,1,1750259452887,62,1750259447898,D,1,45
1362042,17,6,sentence_DC,1,,0,1750258913847,22,1750258912000,D,1,45
1362042,18,3,sentence,1,low,1,1750259457969,63,1750259455213,D,1,45
1362042,18,25,sentence_DC,2,,0,1750258919727,23,1750258917860,D,1,45
1362042,19,52,sentence,2,high,0,1750259465559,64,1750259460865,D,1,45
1362042,19,24,sentence_DC,2,,1,1750258926103,24,1750258924290,D,1,45
1362042,20,50,sentence,2,high,1,1750259471727,65,1750259468158,D,1,45
1362042,20,39,sentence_DC,2,,0,1750258931783,25,1750258929684,D,1,45
1362042,21,25,sentence,1,low,1,1750259498512,66,1750259493430,D,1,45
1362042,21,14,sentence_DC,1,,1,1750258960015,26,1750258957368,D,1,45
1362042,22,10,sentence,1,low,0,1750259505431,67,1750259501345,D,1,45
1362042,22,4,sentence_DC,1,,1,1750258965543,27,1750258963473,D,1,45
1362042,23,58,sentence,2,high,0,1750259515431,68,1750259509522,D,1,45
1362042,23,26,sentence_DC,2,,1,1750258971439,28,1750258968440,D,1,45
1362042,24,13,sentence_DC,1,,0,1750258978175,29,1750258975458,D,1,45
1362042,24,13,sentence,1,low,1,1750259521543,69,1750259517544,D,1,45
1362042,25,7,sentence_DC,1,,1,1750258985743,30,1750258981930,D,1,45
1362042,25,20,sentence,1,low,1,1750259528247,70,1750259524096,D,1,45
1362042,26,37,sentence_DC,2,,1,1750259039023,31,1750259036250,D,1,45
1362042,26,49,sentence,2,high,0,1750259550216,71,1750259546410,D,1,45
1362042,27,12,sentence_DC,1,,0,1750259045815,32,1750259043947,D,1,45
1362042,27,23,sentence,1,low,1,1750259556063,72,1750259553059,D,1,45
1362042,28,18,sentence_DC,1,,1,1750259051839,33,1750259049868,D,1,45
1362042,28,34,sentence,2,high,1,1750259562159,73,1750259559064,D,1,45
1362042,29,41,sentence,2,high,1,1750259568391,74,1750259564435,D,1,45
1362042,29,5,sentence_DC,1,,1,1750259059239,34,1750259055337,D,1,45
1362042,30,30,sentence,1,low,0,1750259575375,75,1750259571010,D,1,45
1362042,30,17,sentence_DC,1,,0,1750259063967,35,1750259062092,D,1,45
1362042,31,56,sentence,2,high,1,1750259631151,76,1750259628280,D,1,45
1362042,31,35,sentence_DC,2,,0,1750259087871,36,1750259083315,D,1,45
1362042,32,36,sentence_DC,2,,1,1750259093551,37,1750259091315,D,1,45
1362042,32,57,sentence,2,high,0,1750259639623,77,1750259633291,D,1,45
1362042,33,40,sentence_DC,2,,1,1750259098375,38,1750259096539,D,1,45
1362042,33,37,sentence,2,high,0,1750259646199,78,1750259642552,D,1,45
1362042,34,60,sentence,2,high,1,1750259657791,79,1750259648940,D,1,45
1362042,34,3,sentence_DC,1,,0,1750259103279,39,1750259101097,D,1,45
1362042,35,2,sentence,1,low,0,1750259666759,80,1750259660576,D,1,45
1362042,35,33,sentence_DC,2,,1,1750259110047,40,1750259105976,D,1,45
1362042,36,1,sentence_DC,1,,0,1750259134679,41,1750259130029,D,1,45
1362042,36,22,sentence,1,low,1,1750259689087,81,1750259685581,D,1,45
1362042,37,24,sentence,1,low,0,1750259696463,82,1750259692623,D,1,45
1362042,37,38,sentence_DC,2,,0,1750259138967,42,1750259137150,D,1,45
1362042,38,29,sentence,1,low,0,1750259702311,83,1750259698545,D,1,45
1362042,38,11,sentence_DC,1,,0,1750259144511,43,1750259142762,D,1,45
1362042,39,15,sentence_DC,1,,1,1750259149711,44,1750259147944,D,0,45
1362042,39,7,sentence,1,low,1,1750259708335,84,1750259705333,D,1,45
1362042,40,16,sentence_DC,1,,1,1750259154879,45,1750259153356,D,1,45
1362042,40,51,sentence,2,high,1,1750259713920,85,1750259710907,D,1,45
1362042,41,31,sentence,2,high,0,1750259736271,86,1750259733210,D,1,45
1362042,42,59,sentence,2,high,1,1750259743255,87,1750259740550,D,1,45
1362042,43,47,sentence,2,high,0,1750259748599,88,1750259745231,D,1,45
1362042,44,46,sentence,2,high,0,1750259754399,89,1750259750954,D,1,45
1362042,45,12,sentence,1,low,0,1750259760032,90,1750259756409,D,1,45
1362042,46,48,sentence,2,high,1,1750259905783,91,1750259902628,D,1,45
1362042,47,39,sentence,2,high,1,1750259913199,92,1750259909737,D,1,45
1362042,48,35,sentence,2,high,1,1750259918543,93,1750259915410,D,1,45
1362042,49,17,sentence,1,low,0,1750259925959,94,1750259921979,D,1,45
1362042,50,38,sentence,2,high,1,1750259933511,95,1750259930591,D,1,45
1362042,51,4,sentence,1,low,0,1750259960407,96,1750259953354,D,1,45
1362042,52,54,sentence,2,high,0,1750259967359,97,1750259963457,D,1,45
1362042,53,14,sentence,1,low,0,1750259973399,98,1750259971268,D,1,45
1362042,54,9,sentence,1,low,0,1750259978239,99,1750259975433,D,1,45
1362042,55,11,sentence,1,low,0,1750259984231,100,1750259980759,D,1,45
1362042,56,26,sentence,1,low,0,1750260011279,101,1750260006492,D,1,45
1362042,57,44,sentence,2,high,1,1750260017855,102,1750260014098,D,1,45
1362042,58,6,sentence,1,low,0,1750260024783,103,1750260020473,D,1,45
1362042,59,55,sentence,2,high,1,1750260032143,104,1750260028309,D,1,45
1362042,60,43,sentence,2,high,0,1750260038567,105,1750260034551,D,1,45
1363736,1,40,sentence,2,high,1,1750336056424,46,1750336052221,D,1,46
1363736,1,29,sentence_DC,2,,1,1750335579592,6,1750335579538,D,0,46
1363736,2,4,sentence,1,low,0,1750336061600,47,1750336059099,D,1,46
1363736,2,7,sentence_DC,1,,1,1750335604289,7,1750335594604,D,1,46
1363736,3,7,sentence,1,low,1,1750336066928,48,1750336064396,D,1,46
1363736,3,30,sentence_DC,2,,1,1750335611184,8,1750335606442,D,1,46
1363736,4,24,sentence_DC,2,,1,1750335613232,9,1750335613204,D,1,46
1363736,4,28,sentence,1,low,0,1750336073496,49,1750336069693,D,1,46
1363736,5,15,sentence,1,low,1,1750336081016,50,1750336078105,D,1,46
1363736,5,3,sentence_DC,1,,0,1750335639688,10,1750335638027,D,1,46
1363736,6,10,sentence,1,low,0,1750336102241,51,1750336099031,D,1,46
1363736,6,15,sentence_DC,1,,0,1750335661552,11,1750335658742,D,1,46
1363736,7,20,sentence_DC,1,,0,1750335664072,12,1750335663955,D,1,46
1363736,7,42,sentence,2,high,1,1750336107920,52,1750336105504,D,1,46
1363736,8,30,sentence,1,low,0,1750336113768,53,1750336111013,D,1,46
1363736,8,39,sentence_DC,2,,0,1750335669912,13,1750335668323,D,1,46
1363736,9,13,sentence_DC,1,,0,1750335674616,14,1750335672614,D,1,46
1363736,9,31,sentence,2,high,0,1750336119576,54,1750336116940,D,1,46
1363736,10,36,sentence_DC,2,,1,1750335679081,15,1750335678009,D,1,46
1363736,10,54,sentence,2,high,0,1750336124256,55,1750336121861,D,1,46
1363736,11,33,sentence_DC,2,,1,1750335751824,16,1750335749993,D,1,46
1363736,11,5,sentence,1,low,0,1750336143224,56,1750336141002,D,1,46
1363736,12,59,sentence,2,high,1,1750336148825,57,1750336145995,D,1,46
1363736,12,14,sentence_DC,1,,1,1750335756313,17,1750335754224,D,1,46
1363736,13,28,sentence_DC,2,,1,1750335759848,18,1750335758539,D,1,46
1363736,13,48,sentence,2,high,1,1750336155440,58,1750336151793,D,1,46
1363736,14,34,sentence_DC,2,,1,1750335763784,19,1750335762829,D,1,46
1363736,14,25,sentence,1,low,1,1750336160240,59,1750336157739,D,1,46
1363736,15,60,sentence,2,high,1,1750336165000,60,1750336162369,D,1,46
1363736,15,38,sentence_DC,2,,1,1750335766016,20,1750335765975,D,0,46
1363736,16,11,sentence_DC,1,,0,1750335787472,21,1750335786229,D,1,46
1363736,16,3,sentence,1,low,1,1750336247754,61,1750336244869,D,1,46
1363736,17,5,sentence_DC,1,,1,1750335791656,22,1750335789805,D,1,46
1363736,17,50,sentence,2,high,1,1750336253360,62,1750336250796,D,1,46
1363736,18,2,sentence_DC,1,,1,1750335796041,23,1750335794708,D,1,46
1363736,18,8,sentence,1,low,0,1750336258792,63,1750336255523,D,1,46
1363736,19,32,sentence_DC,2,,1,1750335801160,24,1750335798628,D,1,46
1363736,19,52,sentence,2,high,0,1750336263808,64,1750336261215,D,1,46
1363736,20,1,sentence,1,low,1,1750336268536,65,1750336266717,D,1,46
1363736,20,6,sentence_DC,1,,0,1750335807792,25,1750335806619,D,1,46
1363736,21,2,sentence,1,low,0,1750336289937,66,1750336287862,D,1,46
1363736,21,16,sentence_DC,1,,1,1750335827144,26,1750335825840,D,1,46
1363736,22,29,sentence,1,low,1,1750336294616,67,1750336292298,D,0,46
1363736,22,23,sentence_DC,2,,1,1750335831176,27,1750335829755,D,1,46
1363736,23,37,sentence,2,high,0,1750336306720,68,1750336304019,D,1,46
1363736,23,35,sentence_DC,2,,0,1750335835176,28,1750335833271,D,1,46
1363736,24,21,sentence_DC,2,,0,1750335838842,29,1750335837585,D,1,46
1363736,24,53,sentence,2,high,1,1750336312296,69,1750336308916,D,1,46
1363736,25,57,sentence,2,high,0,1750336317256,70,1750336314770,D,1,46
1363736,25,31,sentence_DC,2,,1,1750335842152,30,1750335840894,D,1,46
1363736,26,8,sentence_DC,1,,0,1750335895248,31,1750335893965,D,1,46
1363736,26,16,sentence,1,low,1,1750336339288,71,1750336336485,D,1,46
1363736,27,56,sentence,2,high,1,1750336344272,72,1750336341697,D,1,46
1363736,27,26,sentence_DC,2,,1,1750335899160,32,1750335897971,D,1,46
1363736,28,25,sentence_DC,2,,0,1750335903144,33,1750335901777,D,1,46
1363736,28,12,sentence,1,low,0,1750336348449,73,1750336346157,D,1,46
1363736,29,38,sentence,2,high,1,1750336353080,74,1750336350575,D,1,46
1363736,29,12,sentence_DC,1,,0,1750335907760,34,1750335905977,D,1,46
1363736,30,19,sentence_DC,1,,0,1750335911528,35,1750335909970,D,1,46
1363736,30,35,sentence,2,high,1,1750336357704,75,1750336354866,D,1,46
1363736,31,18,sentence_DC,1,,1,1750335930816,36,1750335929316,D,1,46
1363736,31,13,sentence,1,low,1,1750336432888,76,1750336430622,D,1,46
1363736,32,10,sentence_DC,1,,0,1750335935120,37,1750335933825,D,1,46
1363736,32,20,sentence,1,low,1,1750336436520,77,1750336434459,D,1,46
1363736,33,37,sentence_DC,2,,1,1750335938737,38,1750335937400,D,1,46
1363736,33,49,sentence,2,high,0,1750336441936,78,1750336438973,D,1,46
1363736,34,1,sentence_DC,1,,0,1750335944256,39,1750335943147,D,1,46
1363736,34,11,sentence,1,low,0,1750336445856,79,1750336444222,D,1,46
1363736,35,40,sentence_DC,2,,1,1750335947505,40,1750335946175,D,1,46
1363736,35,17,sentence,1,low,0,1750336449840,80,1750336448064,D,1,46
1363736,36,58,sentence,2,high,0,1750336470352,81,1750336467548,D,1,46
1363736,36,4,sentence_DC,1,,1,1750335968456,41,1750335967581,D,1,46
1363736,37,51,sentence,2,high,1,1750336473928,82,1750336472469,D,1,46
1363736,37,17,sentence_DC,1,,0,1750335972024,42,1750335970478,D,1,46
1363736,38,36,sentence,2,high,1,1750336478377,83,1750336476093,D,1,46
1363736,38,9,sentence_DC,1,,0,1750335975952,43,1750335974461,D,1,46
1363736,39,22,sentence_DC,2,,1,1750335980889,44,1750335979787,D,1,46
1363736,39,14,sentence,1,low,0,1750336482608,84,1750336480620,D,1,46
1363736,40,27,sentence_DC,2,,0,1750335986041,45,1750335983581,D,1,46
1363736,40,43,sentence,2,high,0,1750336487192,85,1750336484966,D,1,46
1363736,41,44,sentence,2,high,1,1750336507656,86,1750336506098,D,1,46
1363736,42,9,sentence,1,low,0,1750336511977,87,1750336509929,D,1,46
1363736,43,39,sentence,2,high,1,1750336516296,88,1750336514292,D,1,46
1363736,44,27,sentence,1,low,0,1750336520256,89,1750336518122,D,1,46
1363736,45,47,sentence,2,high,0,1750336524464,90,1750336522177,D,1,46
1363736,46,45,sentence,2,high,0,1750336704200,91,1750336701885,D,1,46
1363736,47,23,sentence,1,low,1,1750336709352,92,1750336706830,D,1,46
1363736,48,32,sentence,2,high,0,1750336713304,93,1750336711060,D,1,46
1363736,49,55,sentence,2,high,1,1750336717298,94,1750336715333,D,1,46
1363736,50,26,sentence,1,low,0,1750336722056,95,1750336719939,D,1,46
1363736,51,46,sentence,2,high,0,1750336742104,96,1750336740235,D,1,46
1363736,52,18,sentence,1,low,1,1750336746336,97,1750336744429,D,1,46
1363736,53,33,sentence,2,high,1,1750336750193,98,1750336748556,D,1,46
1363736,54,19,sentence,1,low,1,1750336754376,99,1750336752077,D,1,46
1363736,55,34,sentence,2,high,1,1750336758472,100,1750336756393,D,1,46
1363736,56,24,sentence,1,low,0,1750336778440,101,1750336776089,D,1,46
1363736,57,41,sentence,2,high,1,1750336782474,102,1750336780694,D,1,46
1363736,58,6,sentence,1,low,0,1750336786032,103,1750336784349,D,1,46
1363736,59,21,sentence,1,low,0,1750336790697,104,1750336788100,D,1,46
1363736,60,22,sentence,1,low,1,1750336795888,105,1750336793318,D,1,46
1371069,1,26,sentence_DC,2,,1,1750952761020,66,1750952756246,A,1,47
1371069,1,24,sentence,1,high,0,1750951775718,6,1750951772630,A,1,47
