"","...1","...2","Trial_Nr","Trial_Id","Task_Name","sub","x","y","time","conf","el_x","el_y","el_pupil","el_time","time_start","time_diff","Freq","web_wordID","web_char","web_char_num","web_target_word","web_word_num","el_wordID","el_char","el_char_num","el_target_word","el_word_num","freq","zipf","ground_truth"
"17209",73974,73995,16,136,"Single_line_sentences",19,10.6227493286133,515.316005945206,1746541663363.6,0.638342220317444,632.5,485,800,5538333,261.599853515625,36.7998046875,NA,NA,NA,NA,NA,NA,"people","e",2,NA,2,NA,NA,"pso"
"17210",73975,73996,16,136,"Single_line_sentences",19,289.205589294434,539.736295938492,1746541663378.5,0.632941145194198,638,481.6,791,5538347,276.5,14.900146484375,NA,"Some","m",3,NA,1,"people","e",2,NA,2,379473,6.27,"pso"
"17211",73976,73997,16,136,"Single_line_sentences",19,541.969270706177,520.799605250359,1746541663408.1,0.81129892930644,643.9,484.4,769,5538377,306.099853515625,29.599853515625,NA,"people","p",1,NA,2,"people","e",2,NA,2,448926,6.35,"fixation"
"17212",73977,73998,16,136,"Single_line_sentences",19,509.635219573975,488.335375785828,1746541663422.5,0.865622408251112,639.1,482.6,762,5538391,320.5,14.400146484375,NA,"people",NA,0,NA,2,"people","e",2,NA,2,448926,6.35,"fixation"
"17213",73978,73999,16,136,"Single_line_sentences",19,602.910861968995,547.920214533806,1746541663437.5,1,643.7,481.2,743,5538407,335.5,15,NA,"people","e",2,NA,2,"people","e",2,NA,2,448926,6.35,"fixation"
"17214",73979,74000,16,136,"Single_line_sentences",19,659.657077789306,474.635381698608,1746541663459.7,0.956145552095133,644.1,483,737,5538429,357.699951171875,22.199951171875,NA,"people","e",2,NA,2,"people","e",2,NA,2,448926,6.35,"fixation"
"17215",73980,74001,16,136,"Single_line_sentences",19,637.379522323608,477.928994894028,1746541663474.1,1,643,481.6,723,5538443,372.099853515625,14.39990234375,NA,"people","e",2,NA,2,"people","e",2,NA,2,448926,6.35,"fixation"
"17216",73981,74002,16,136,"Single_line_sentences",19,603.251466751099,459.673579931258,1746541663488.8,0.998644538504966,642.3,477,712,5538458,386.800048828125,14.7001953125,NA,"people","e",2,NA,2,"people","e",2,NA,2,448926,6.35,"fixation"
"17217",73982,74003,16,136,"Single_line_sentences",19,601.995449066162,483.304302692414,1746541663503.5,1,643.3,479.7,701,5538473,401.5,14.699951171875,NA,"people","e",2,NA,2,"people","e",2,NA,2,448926,6.35,"fixation"
"17218",73983,74004,16,136,"Single_line_sentences",19,644.674558639526,463.938356637955,1746541663518.1,0.852780511691482,646.6,476.4,695,5538487,416.099853515625,14.599853515625,NA,"people","e",2,NA,2,"people","e",2,NA,2,448926,6.35,"fixation"
"17219",73984,74005,16,136,"Single_line_sentences",19,636.366863250732,472.037190198898,1746541663540.3,0.989783372183431,640.3,474.5,687,5538509,438.300048828125,22.2001953125,NA,"people","e",2,NA,2,"people","e",2,NA,2,448926,6.35,"fixation"
"17220",73985,74006,16,136,"Single_line_sentences",19,569.547214508057,535.257623791694,1746541663569.7,1,640.8,475.1,677,5538539,467.699951171875,29.39990234375,NA,"people","p",1,NA,2,"people","e",2,NA,2,448926,6.35,"fixation"
"17221",73986,74007,16,136,"Single_line_sentences",19,563.708267211914,469.220291376113,1746541663584.3,1,645.8,478.4,673,5538553,482.300048828125,14.60009765625,NA,"people","p",1,NA,2,"people","e",2,NA,2,448926,6.35,"saccade"
"17222",73987,74008,16,136,"Single_line_sentences",19,661.872711181642,470.925918817519,1746541663599,1,901.1,496.4,695,5538568,497,14.699951171875,NA,"people","e",2,NA,2,"people","l",5,NA,2,448926,6.35,"saccade"
"17223",73988,74009,16,136,"Single_line_sentences",19,675.174522399902,472.984374761582,1746541663635.4,1,1210.8,516,695,5538604,533.39990234375,36.39990234375,NA,"people","o",3,NA,2,"were","e",2,NA,3,448926,6.35,"pso"
"17224",73989,74010,16,136,"Single_line_sentences",19,832.095623016358,408.917001485825,1746541663650.1,1,1221.8,516.1,694,5538619,548.099853515625,14.699951171875,NA,"people","l",5,NA,2,"were","e",2,NA,3,448926,6.35,"pso"
"17225",73990,74011,16,136,"Single_line_sentences",19,1054.24000740051,452.978786230087,1746541663664.8,1,1219.6,521.9,696,5538634,562.800048828125,14.7001953125,NA,"were",NA,0,NA,3,"were","e",2,NA,3,448329,6.35,"fixation"
"17226",73991,74012,16,136,"Single_line_sentences",19,1169.74871635437,443.442825078965,1746541663679.6,1,1216,521.4,694,5538649,577.599853515625,14.7998046875,NA,"were","e",2,NA,3,"were","e",2,NA,3,448329,6.35,"fixation"
"17227",73992,74013,16,136,"Single_line_sentences",19,1169.74871635437,443.442825078965,1746541663694.2,1,1216.6,523.1,692,5538663,592.199951171875,14.60009765625,NA,"were","e",2,NA,3,"were","e",2,NA,3,448329,6.35,"fixation"
"17228",73993,74014,16,136,"Single_line_sentences",19,1083.69455337524,474.024449586869,1746541663731.1,1,1216.9,521.2,688,5538700,629.099853515625,36.89990234375,NA,"were","w",1,NA,3,"were","e",2,NA,3,448329,6.35,"fixation"
"17229",73994,74015,16,136,"Single_line_sentences",19,1165.1029586792,442.183560132979,1746541663745.9,1,1216.7,518.9,680,5538715,643.89990234375,14.800048828125,NA,"were","e",2,NA,3,"were","e",2,NA,3,448329,6.35,"fixation"
"17230",73995,74016,16,136,"Single_line_sentences",19,1180.6462097168,477.784799337386,1746541663760.6,1,1218.5,519,679,5538730,658.599853515625,14.699951171875,NA,"were","e",2,NA,3,"were","e",2,NA,3,448329,6.35,"fixation"
"17231",73996,74017,16,136,"Single_line_sentences",19,1165.49388885498,437.005201578139,1746541663790.1,1,1218.6,517.7,668,5538759,688.099853515625,29.5,NA,"were","e",2,NA,3,"were","e",2,NA,3,448329,6.35,"fixation"
"17232",73997,74018,16,136,"Single_line_sentences",19,1124.75014686584,471.026179790496,1746541663812.4,1,1216.9,515.8,663,5538781,710.39990234375,22.300048828125,NA,"were","w",1,NA,3,"were","e",2,NA,3,448329,6.35,"fixation"
"17233",73998,74019,16,136,"Single_line_sentences",19,1185.5901145935,464.909005165099,1746541663826.9,1,1219.4,519.2,663,5538796,724.89990234375,14.5,NA,"were","e",2,NA,3,"were","e",2,NA,3,448329,6.35,"fixation"
"17234",73999,74020,16,136,"Single_line_sentences",19,1156.6592502594,475.165847539901,1746541663841.6,1,1218.6,510,653,5538811,739.599853515625,14.699951171875,NA,"were","e",2,NA,3,"were","e",2,NA,3,448329,6.35,"fixation"
"17235",74000,74021,16,136,"Single_line_sentences",19,1121.46729469299,434.393845796585,1746541663856.3,1,1214.6,512.7,657,5538825,754.300048828125,14.7001953125,NA,"were","w",1,NA,3,"were","e",2,NA,3,448329,6.35,"fixation"
"17236",74001,74022,16,136,"Single_line_sentences",19,1132.96248435974,490.617592334748,1746541663871,0.911374739957568,1214.9,515.5,651,5538840,769,14.699951171875,NA,"were","w",1,NA,3,"were","e",2,NA,3,448329,6.35,"fixation"
"17237",74002,74023,16,136,"Single_line_sentences",19,1157.28229522705,449.698626995086,1746541663885.8,0.978835284119302,1214.8,514.5,650,5538855,783.800048828125,14.800048828125,NA,"were","e",2,NA,3,"were","e",2,NA,3,448329,6.35,"fixation"
"17238",74003,74024,16,136,"Single_line_sentences",19,1106.32999420166,513.244675397873,1746541663908,1,1217.5,513.6,648,5538877,806,22.199951171875,NA,"were","w",1,NA,3,"were","e",2,NA,3,448329,6.35,"fixation"
"17239",74004,74025,16,136,"Single_line_sentences",19,1127.57566452026,461.850836277007,1746541663922.7,1,1213.4,508.5,640,5538892,820.699951171875,14.699951171875,NA,"were","w",1,NA,3,"were","e",2,NA,3,448329,6.35,"fixation"
"17240",74005,74026,16,136,"Single_line_sentences",19,1148.73836517334,443.455345630646,1746541663937.7,1,1218.2,509.2,635,5538907,835.699951171875,15,NA,"were","e",2,NA,3,"were","e",2,NA,3,448329,6.35,"fixation"
"17241",74006,74027,16,136,"Single_line_sentences",19,1146.78030967712,464.29771900177,1746541663952.1,1,1213.1,510.7,637,5538921,850.099853515625,14.39990234375,NA,NA,NA,NA,NA,NA,"were","e",2,NA,3,NA,NA,"saccade"
"17242",74007,74028,16,136,"Single_line_sentences",19,1169.82367515564,467.633078098296,1746541663966.9,1,1052.3,491.1,631,5538936,864.89990234375,14.800048828125,NA,"were","e",2,NA,3,"were",NA,0,NA,3,448329,6.35,"saccade"
"17243",74008,74029,16,136,"Single_line_sentences",19,1174.78331565857,471.640588045121,1746541663981.5,1,855.9,454.3,610,5538951,879.5,14.60009765625,NA,"were","e",2,NA,3,"people","l",5,NA,2,448329,6.35,"saccade"
"17244",74009,74030,16,136,"Single_line_sentences",19,1156.90300941467,478.213427066803,1746541664003.6,1,785.3,446.8,608,5538973,901.599853515625,22.099853515625,NA,"were","e",2,NA,3,"people","p",4,NA,2,448329,6.35,"pso"
"17245",74010,74031,16,136,"Single_line_sentences",19,868.251028060913,444.605755805969,1746541664018.6,1,763.6,452.4,609,5538988,916.599853515625,15,NA,"people","l",5,NA,2,"people","p",4,NA,2,448926,6.35,"fixation"
"17246",74011,74032,16,136,"Single_line_sentences",19,742.653694152833,462.191562652589,1746541664033.4,1,760.3,452.7,610,5539002,931.39990234375,14.800048828125,NA,"people","o",3,NA,2,"people","p",4,NA,2,448926,6.35,"fixation"
"17247",74012,74033,16,136,"Single_line_sentences",19,699.77502822876,424.64619398117,1746541664048,0.968821666641512,761.1,453.6,609,5539017,946,14.60009765625,NA,"people","o",3,NA,2,"people","p",4,NA,2,448926,6.35,"fixation"
"17248",74013,74034,16,136,"Single_line_sentences",19,721.06108188629,417.900706529618,1746541664062.7,1,760.6,453.7,605,5539032,960.699951171875,14.699951171875,NA,"people","o",3,NA,2,"people","p",4,NA,2,448926,6.35,"fixation"
"17249",74014,74035,16,136,"Single_line_sentences",19,723.685927391052,420.133999586105,1746541664077.4,0.866434914717153,756.6,453.7,612,5539046,975.39990234375,14.699951171875,NA,"people","o",3,NA,2,"people","p",4,NA,2,448926,6.35,"fixation"
"17250",74015,74036,16,136,"Single_line_sentences",19,716.746816635132,394.084171056746,1746541664114.3,1,753.6,452.3,611,5539083,1012.30004882812,36.900146484375,NA,"people","o",3,NA,2,"people","p",4,NA,2,448926,6.35,"fixation"
"17251",74016,74037,16,136,"Single_line_sentences",19,741.653695106506,467.112461328506,1746541664128.6,1,755.5,453.3,609,5539098,1026.59985351563,14.2998046875,NA,"people","o",3,NA,2,"people","p",4,NA,2,448926,6.35,"fixation"
"17252",74017,74038,16,136,"Single_line_sentences",19,735.653243064881,423.425520658493,1746541664157.8,1,754.5,453.1,610,5539127,1055.80004882813,29.2001953125,NA,"people","o",3,NA,2,"people","p",4,NA,2,448926,6.35,"fixation"
"17253",74018,74039,16,136,"Single_line_sentences",19,702.742881774902,456.768522262574,1746541664180,0.946579225440845,750.4,452.5,616,5539149,1078,22.199951171875,NA,"people","o",3,NA,2,"people","o",3,NA,2,448926,6.35,"fixation"
"17254",74019,74040,16,136,"Single_line_sentences",19,736.228380203246,429.015963077544,1746541664194.7,0.987396888437873,750.6,452.4,618,5539164,1092.69995117188,14.699951171875,NA,"people","o",3,NA,2,"people","o",3,NA,2,448926,6.35,"fixation"
"17255",74020,74041,16,136,"Single_line_sentences",19,721.814517974854,429.677395820618,1746541664209.5,1,752.1,451.8,624,5539179,1107.5,14.800048828125,NA,"people","o",3,NA,2,"people","p",4,NA,2,448926,6.35,"fixation"
"17256",74021,74042,16,136,"Single_line_sentences",19,717.465305328369,425.1622402668,1746541664224.4,0.997687615825461,749.2,453.7,624,5539193,1122.39990234375,14.89990234375,NA,"people","o",3,NA,2,"people","o",3,NA,2,448926,6.35,"fixation"
"17257",74022,74043,16,136,"Single_line_sentences",19,742.971267700195,416.664744615554,1746541664239.2,0.982628451032224,747.9,450.1,631,5539208,1137.19995117188,14.800048828125,NA,"people","o",3,NA,2,"people","o",3,NA,2,448926,6.35,"fixation"
"17258",74023,74044,16,136,"Single_line_sentences",19,741.443738937377,420.296412706375,1746541664253.9,1,747.7,451.9,631,5539223,1151.89990234375,14.699951171875,NA,"people","o",3,NA,2,"people","o",3,NA,2,448926,6.35,"fixation"
"17259",74024,74045,16,136,"Single_line_sentences",19,751.259880065918,446.586416959762,1746541664275.9,1,751,451.9,636,5539245,1173.89990234375,22,NA,NA,NA,NA,NA,NA,"people","o",3,NA,2,NA,NA,"fixation"
"17260",74025,74046,16,136,"Single_line_sentences",19,720.636105537415,403.66059064865,1746541664290.7,0.970850101927446,750.3,452.7,643,5539260,1188.69995117188,14.800048828125,NA,"people","o",3,NA,2,"people","o",3,NA,2,448926,6.35,"fixation"
"17261",74026,74047,16,136,"Single_line_sentences",19,684.003524780273,445.690183639526,1746541664305.4,0.970850101927446,751.2,452.8,645,5539274,1203.39990234375,14.699951171875,NA,"people","o",3,NA,2,NA,NA,NA,NA,NA,448926,6.35,"fixation"
"17262",74027,74048,16,136,"Single_line_sentences",19,720.487146377563,438.17106127739,1746541664335,0.976271591247052,900,474.6,668,5539304,1233,29.60009765625,NA,"people","o",3,NA,2,"people","l",5,NA,2,448926,6.35,"saccade"
"17263",74028,74049,16,136,"Single_line_sentences",19,751.670093536378,463.821004629134,1746541664349.6,0.987955561016815,1052.8,491.2,680,5539319,1247.59985351563,14.599853515625,NA,NA,NA,NA,NA,NA,"were",NA,0,NA,3,NA,NA,"saccade"
"17264",74029,74050,16,136,"Single_line_sentences",19,770.34613609314,437.450695037842,1746541664371.7,1,1223,504.9,687,5539341,1269.69995117188,22.10009765625,NA,"people","p",4,NA,2,"were","e",2,NA,3,448926,6.35,"saccade"
"17265",74030,74051,16,136,"Single_line_sentences",19,841.274800300598,430.890537500381,1746541664386.5,1,1220.6,496.5,688,5539355,1284.5,14.800048828125,NA,"people","l",5,NA,2,"were","e",2,NA,3,448926,6.35,"pso"
"17266",74031,74052,16,136,"Single_line_sentences",19,976.426091194152,409.588830471038,1746541664401.2,1,1231.4,500.1,684,5539370,1299.19995117188,14.699951171875,NA,"people","e",6,NA,2,"were","r",3,NA,3,448926,6.35,"fixation"
"17267",74032,74053,16,136,"Single_line_sentences",19,1106.37296676636,448.240320682526,1746541664415.6,0.91154398039281,1228.3,499.9,683,5539385,1313.59985351563,14.39990234375,NA,"were","w",1,NA,3,"were","r",3,NA,3,448329,6.35,"fixation"
"17268",74033,74054,16,136,"Single_line_sentences",19,1178.37512969971,486.530420780182,1746541664430.3,0.91154398039281,1227.6,501.2,688,5539399,1328.30004882813,14.7001953125,NA,"were","e",2,NA,3,"were","r",3,NA,3,448329,6.35,"fixation"
"17269",74034,74055,16,136,"Single_line_sentences",19,1192.87705421448,446.957527399063,1746541664452.5,1,1228.5,502.6,691,5539421,1350.5,22.199951171875,NA,"were","e",2,NA,3,"were","r",3,NA,3,448329,6.35,"fixation"
"17270",74035,74056,16,136,"Single_line_sentences",19,1219.3314743042,440.639605522157,1746541664481.8,1,1230,503.4,687,5539451,1379.80004882813,29.300048828125,NA,"were","e",2,NA,3,"were","r",3,NA,3,448329,6.35,"fixation"
"17271",74036,74057,16,136,"Single_line_sentences",19,1209.26224708557,438.047078847886,1746541664496.6,1,1228.5,505.1,687,5539466,1394.59985351563,14.7998046875,NA,"were","e",2,NA,3,"were","r",3,NA,3,448329,6.35,"saccade"
"17272",74037,74058,16,136,"Single_line_sentences",19,1121.17418289185,460.295648574828,1746541664511.6,0.972201039080223,1353.6,516.3,685,5539481,1409.59985351563,15,NA,"were","w",1,NA,3,"were","e",4,NA,3,448329,6.35,"saccade"
"17273",74038,74059,16,136,"Single_line_sentences",19,1173.82146835327,472.977036237718,1746541664548.2,1,1507.3,509.9,674,5539517,1446.19995117188,36.60009765625,NA,"were","e",2,NA,3,"sad.","s",1,NA,4,448329,6.35,"pso"
"17274",74039,74060,16,136,"Single_line_sentences",19,1262.21935272217,467.348002195358,1746541664562.9,1,1522.7,513.7,672,5539532,1460.89990234375,14.699951171875,NA,"were","r",3,NA,3,"sad.","s",1,NA,4,448329,6.35,"fixation"
"17275",74040,74061,16,136,"Single_line_sentences",19,1404.54846382141,436.777031421662,1746541664577.6,1,1517,512.1,673,5539547,1475.59985351563,14.699951171875,NA,"sad.",NA,0,NA,4,"sad.","s",1,NA,4,12931,4.81,"fixation"
"17276",74041,74062,16,136,"Single_line_sentences",19,1476.0147857666,498.443291187286,1746541664592.2,0.949742620799245,1514.9,512.3,671,5539561,1490.19995117188,14.60009765625,NA,"sad.","s",1,NA,4,"sad.","s",1,NA,4,12931,4.81,"fixation"
"17277",74042,74063,16,136,"Single_line_sentences",19,1523.31653594971,504.728447198868,1746541664606.9,1,1517.1,513.5,674,5539576,1504.89990234375,14.699951171875,NA,"sad.","s",1,NA,4,"sad.","s",1,NA,4,12931,4.81,"fixation"
"17278",74043,74064,16,136,"Single_line_sentences",19,1463.95637512207,470.849025249482,1746541664622.8,1,1516.7,515.8,675,5539592,1520.80004882813,15.900146484375,NA,"sad.","s",1,NA,4,"sad.","s",1,NA,4,12931,4.81,"fixation"
"17279",74044,74065,16,136,"Single_line_sentences",19,1487.79178619385,497.794346809387,1746541664637.5,1,1514.1,513.3,678,5539607,1535.5,14.699951171875,NA,"sad.","s",1,NA,4,"sad.","s",1,NA,4,12931,4.81,"fixation"
"17280",74045,74066,16,136,"Single_line_sentences",19,1429.43152427673,463.927831649779,1746541664659.7,1,1516.4,514.6,678,5539629,1557.69995117188,22.199951171875,NA,"sad.",NA,0,NA,4,"sad.","s",1,NA,4,12931,4.81,"fixation"
"17281",74046,74067,16,136,"Single_line_sentences",19,1481.10065460205,476.235533952713,1746541664674.4,0.928593431504749,1516.6,515.8,679,5539643,1572.39990234375,14.699951171875,NA,"sad.","s",1,NA,4,"sad.","s",1,NA,4,12931,4.81,"fixation"
"17282",74047,74068,16,136,"Single_line_sentences",19,1560.06843566895,486.472420692444,1746541664689,0.888571616666015,1515.7,512.5,678,5539658,1587,14.60009765625,NA,"sad.","a",2,NA,4,"sad.","s",1,NA,4,12931,4.81,"fixation"
"17283",74048,74069,16,136,"Single_line_sentences",19,1498.76129150391,471.593692302703,1746541664703.7,0.888571616666015,1516.3,515,688,5539673,1601.69995117188,14.699951171875,NA,"sad.","s",1,NA,4,"sad.","s",1,NA,4,12931,4.81,"fixation"
"17284",74049,74070,16,136,"Single_line_sentences",19,1450.71441650391,472.05235004425,1746541664718.3,0.988701736016897,1483.9,516.6,692,5539687,1616.30004882813,14.60009765625,NA,"sad.",NA,0,NA,4,"sad.","s",1,NA,4,12931,4.81,"saccade"
"17285",74050,74071,16,136,"Single_line_sentences",19,1523.79650115967,475.7593023777,1746541664740.5,0.939948089073591,1126.4,469.3,712,5539709,1638.5,22.199951171875,NA,"sad.","s",1,NA,4,"were","w",1,NA,3,12931,4.81,"saccade"
"17286",74051,74072,16,136,"Single_line_sentences",19,1472.61154174805,471.789997816085,1746541664755.2,0.983266175158707,895.4,459.9,698,5539724,1653.19995117188,14.699951171875,NA,"sad.","s",1,NA,4,"people","l",5,NA,2,12931,4.81,"saccade"
"17287",74052,74073,16,136,"Single_line_sentences",19,1279.03003692627,464.163179397583,1746541664770,1,698.2,433.6,685,5539739,1668,14.800048828125,NA,"were","r",3,NA,3,"people","o",3,NA,2,448329,6.35,"saccade"
"17288",74053,74074,16,136,"Single_line_sentences",19,824.477548599242,451.423984766006,1746541664784.6,1,731.5,432.8,691,5539754,1682.59985351563,14.599853515625,NA,"people","p",4,NA,2,"people","o",3,NA,2,448926,6.35,"pso"
"17289",74054,74075,16,136,"Single_line_sentences",19,750.085716247558,432.130844593049,1746541664813.7,1,707.6,432.6,685,5539783,1711.69995117188,29.10009765625,NA,"people","o",3,NA,2,"people","o",3,NA,2,448926,6.35,"fixation"
"17290",74055,74076,16,136,"Single_line_sentences",19,771.125621795654,436.256221532822,1746541664835.7,0.9173379267603,707.2,435.7,690,5539805,1733.69995117188,22,NA,"people","p",4,NA,2,"people","o",3,NA,2,448926,6.35,"fixation"
"17291",74056,74077,17,125,"Single_line_sentences",19,370.500183105468,358.112626075745,1746541666515.9,0.969311831673604,468.5,301.8,742,5541485,2.89990234375,NA,NA,"bike",NA,0,NA,2,"bike","b",1,NA,2,7590,4.58,"fixation"
"17292",74057,74078,17,125,"Single_line_sentences",19,381.538925170898,330.059702396393,1746541666545.4,1,467,301.2,733,5541514,32.39990234375,29.5,NA,"bike",NA,0,NA,2,"bike","b",1,NA,2,7590,4.58,"fixation"
"17293",74058,74079,17,125,"Single_line_sentences",19,388.121395111085,297.313921451568,1746541666560.1,0.943550862386496,466.4,301,731,5541529,47.099853515625,14.699951171875,NA,"bike",NA,0,NA,2,"bike","b",1,NA,2,7590,4.58,"fixation"
"17294",74059,74080,17,125,"Single_line_sentences",19,367.357406616211,324.417536258698,1746541666574.8,0.943550862386496,467.2,301.7,729,5541544,61.800048828125,14.7001953125,NA,"bike",NA,0,NA,2,"bike","b",1,NA,2,7590,4.58,"fixation"
"17295",74060,74081,17,125,"Single_line_sentences",19,350.759468078614,330.367662906646,1746541666590.2,0.812805008712205,466.1,301.2,720,5541559,77.199951171875,15.39990234375,NA,"The","e",3,NA,1,"bike","b",1,NA,2,9418422,7.67,"fixation"
"17296",74061,74082,17,125,"Single_line_sentences",19,377.105998992919,305.128355026246,1746541666612.1,1,471.3,302.1,715,5541581,99.099853515625,21.89990234375,NA,"bike",NA,0,NA,2,"bike","b",1,NA,2,7590,4.58,"fixation"
"17297",74062,74083,17,125,"Single_line_sentences",19,388.403663635253,310.262746810913,1746541666627,1,468.5,303.2,710,5541596,114,14.900146484375,NA,"bike",NA,0,NA,2,"bike","b",1,NA,2,7590,4.58,"fixation"
"17298",74063,74084,17,125,"Single_line_sentences",19,320.689086914062,367.830440998078,1746541666641.8,0.931451854441311,466.6,301,703,5541611,128.800048828125,14.800048828125,NA,"The","e",3,NA,1,"bike","b",1,NA,2,9418422,7.67,"fixation"
"17299",74064,74085,17,125,"Single_line_sentences",19,398.845596313476,300.90580701828,1746541666656.4,0.906108266382509,469.1,304.6,697,5541625,143.39990234375,14.599853515625,NA,"bike",NA,0,NA,2,"bike","b",1,NA,2,7590,4.58,"fixation"
"17300",74065,74086,17,125,"Single_line_sentences",19,323.295249938964,296.662627458574,1746541666671.2,0.836668472325209,469.8,304.3,697,5541640,158.199951171875,14.800048828125,NA,"The","e",3,NA,1,"bike","b",1,NA,2,9418422,7.67,"fixation"
"17301",74066,74087,17,125,"Single_line_sentences",19,339.191093444825,290.595953464507,1746541666685.8,0.836668472325209,466.5,304.5,689,5541655,172.800048828125,14.60009765625,NA,"The","e",3,NA,1,"bike","b",1,NA,2,9418422,7.67,"saccade"
"17302",74067,74088,17,125,"Single_line_sentences",19,400.661659240723,305.195077657699,1746541666708,1,588.5,391.8,701,5541677,195,22.199951171875,NA,"bike",NA,0,NA,2,"bike","i",2,NA,2,7590,4.58,"saccade"
"17303",74068,74089,17,125,"Single_line_sentences",19,486.982698440551,356.895815134049,1746541666737.6,0.926786828602349,607.3,425.6,706,5541707,224.599853515625,29.599853515625,NA,"bike","b",1,NA,2,"bike","k",3,NA,2,7590,4.58,"pso"
"17304",74069,74090,17,125,"Single_line_sentences",19,516.894264221191,480.193830728532,1746541666752.2,0.926786828602349,612.6,436,699,5541721,239.199951171875,14.60009765625,NA,"bike","i",2,NA,2,"bike","k",3,NA,2,7590,4.58,"fixation"
"17305",74070,74091,17,125,"Single_line_sentences",19,599.42476272583,450.246248245238,1746541666781.8,0.986721595821932,609.7,437.1,698,5541751,268.800048828125,29.60009765625,NA,"bike","k",3,NA,2,"bike","k",3,NA,2,7590,4.58,"fixation"
"17306",74071,74092,17,125,"Single_line_sentences",19,607.525920867919,443.910945653916,1746541666803.4,0.908172828252614,610.3,436.1,698,5541772,290.39990234375,21.599853515625,NA,"bike","k",3,NA,2,"bike","k",3,NA,2,7590,4.58,"fixation"
"17307",74072,74093,17,125,"Single_line_sentences",19,565.989017486573,449.036614894867,1746541666818.3,0.964084228783074,607.7,436.1,695,5541787,305.300048828125,14.900146484375,NA,"bike","i",2,NA,2,"bike","k",3,NA,2,7590,4.58,"fixation"
"17308",74073,74094,17,125,"Single_line_sentences",19,601.070623397827,423.19599866867,1746541666833,0.936063165010634,610.6,437.8,688,5541802,320,14.699951171875,NA,"bike","k",3,NA,2,"bike","k",3,NA,2,7590,4.58,"fixation"
"17309",74074,74095,17,125,"Single_line_sentences",19,624.79133605957,406.175290346146,1746541666847.6,0.920506789621239,612.8,441.4,687,5541817,334.599853515625,14.599853515625,NA,"bike","k",3,NA,2,"bike","k",3,NA,2,7590,4.58,"saccade"
"17310",74075,74096,17,125,"Single_line_sentences",19,530.203571319581,456.283954381942,1746541666862.4,0.9022412302678,846.5,453.6,704,5541831,349.39990234375,14.800048828125,NA,"bike","i",2,NA,2,"is","i",1,NA,3,7590,4.58,"saccade"
"17311",74076,74097,17,125,"Single_line_sentences",19,545.889959335327,495.117137432098,1746541666884.6,0.9022412302678,1158.2,495.2,714,5541854,371.599853515625,22.199951171875,NA,"bike","i",2,NA,2,"sold","o",2,NA,4,7590,4.58,"saccade"
"17312",74077,74098,17,125,"Single_line_sentences",19,623.738536834716,474.263820648194,1746541666899.3,0.965810689800763,1193,496,709,5541868,386.300048828125,14.7001953125,NA,"bike","k",3,NA,2,"sold","o",2,NA,4,7590,4.58,"pso"
"17313",74078,74099,17,125,"Single_line_sentences",19,645.541706085204,502.434321641923,1746541666914.1,0.948678490187741,1207.9,499.3,707,5541883,401.099853515625,14.7998046875,NA,"bike","k",3,NA,2,"sold","o",2,NA,4,7590,4.58,"fixation"
"17314",74079,74100,17,125,"Single_line_sentences",19,972.864117622375,523.643991351127,1746541666929.5,1,1206,498.2,712,5541899,416.5,15.400146484375,NA,"is","s",2,NA,3,"sold","o",2,NA,4,3047923,7.18,"fixation"
"17315",74080,74101,17,125,"Single_line_sentences",19,1132.3318862915,482.413187026978,1746541666944.4,1,1202.3,498.1,708,5541913,431.39990234375,14.89990234375,NA,"sold","s",1,NA,4,"sold","o",2,NA,4,20274,5,"fixation"
"17316",74081,74102,17,125,"Single_line_sentences",19,1117.10194587708,488.421474695206,1746541666959.1,0.985534863292475,1199.4,500.6,703,5541928,446.099853515625,14.699951171875,NA,"sold","s",1,NA,4,"sold","o",2,NA,4,20274,5,"fixation"
"17317",74082,74103,17,125,"Single_line_sentences",19,1116.29608154297,506.20493888855,1746541666974.2,0.985534863292475,1204.4,499.5,700,5541943,461.199951171875,15.10009765625,NA,"sold","s",1,NA,4,"sold","o",2,NA,4,20274,5,"fixation"
"17318",74083,74104,17,125,"Single_line_sentences",19,1134.5912361145,458.504823446273,1746541666996.2,1,1199.5,501,693,5541965,483.199951171875,22,NA,"sold","s",1,NA,4,"sold","o",2,NA,4,20274,5,"fixation"
"17319",74084,74105,17,125,"Single_line_sentences",19,1067.75347709656,470.047838687897,1746541667010.6,0.991285541682301,NA,NA,NA,NA,497.599853515625,14.39990234375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17320",74085,74106,17,125,"Single_line_sentences",19,1122.70262718201,490.289322137832,1746541667025.4,0.941255479402457,1198.9,502.8,696,5541995,512.39990234375,14.800048828125,NA,"sold","s",1,NA,4,"sold","o",2,NA,4,20274,5,"fixation"
"17321",74086,74107,17,125,"Single_line_sentences",19,1207.90612220764,469.323706626893,1746541667040.4,1,1197.8,504.1,696,5542010,527.39990234375,15,NA,"sold","o",2,NA,4,"sold","o",2,NA,4,20274,5,"fixation"
"17322",74087,74108,17,125,"Single_line_sentences",19,1091.75634384155,482.892379760743,1746541667055,1,1199.3,500.5,693,5542025,542,14.60009765625,NA,"sold","s",1,NA,4,"sold","o",2,NA,4,20274,5,"fixation"
